volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
2.1434898e7,79.154,80.17,78.66,80.56,78.52,2021-06-09T04:00:00.0,174005
2.2683299e7,79.5232,79.4,79.28,80.84,78.525,2021-06-10T04:00:00.0,154940
1.2675698e7,79.6377,80.07,79.34,80.76,79.21,2021-06-11T04:00:00.0,98730
1.4285457e7,80.1552,79.5,80.49,80.94,79.3683,2021-06-14T04:00:00.0,108990
2.2267634e7,82.1852,80.64,82.18,82.91,79.92,2021-06-15T04:00:00.0,149388
1.8116431e7,81.4319,82.73,80.49,83.11,80.1201,2021-06-16T04:00:00.0,148294
1.5991384e7,80.5611,79.7,80.64,81.44,79.365,2021-06-17T04:00:00.0,136497
3.9781533e7,77.2857,78.9,76.95,79.2835,76.13,2021-06-18T04:00:00.0,276991
1.9810069e7,76.5907,76.85,77.07,77.29,75.71,2021-06-21T04:00:00.0,161242
1.677183e7,77.555,77.61,77.66,78.28,77.045,2021-06-22T04:00:00.0,138916
1.6662234e7,79.1514,78.1,79.02,79.87,78.07,2021-06-23T04:00:00.0,127630
1.5705264e7,80.474,80.43,80.58,80.8986,79.92,2021-06-24T04:00:00.0,113091
1.9603797e7,82.1471,81.57,82.03,82.84,81.09,2021-06-25T04:00:00.0,133952
1.8365547e7,83.0703,82.63,83.38,83.6,82.16,2021-06-28T04:00:00.0,140379
1.8530826e7,82.7879,83.54,82.93,83.84,81.87,2021-06-29T04:00:00.0,148165
4.0624274e7,84.3326,84.85,84.98,85.4,83.43,2021-06-30T04:00:00.0,300493
5.3298989e7,80.6293,82.24,80.11,82.25,79.91,2021-07-01T04:00:00.0,392194
2.2695197e7,79.7797,80.61,80.33,80.8899,78.89,2021-07-02T04:00:00.0,168897
2.097648e7,80.7773,80.79,81.08,81.5398,79.76,2021-07-06T04:00:00.0,150800
2.3026891e7,78.829,81.69,78.22,81.81,77.95,2021-07-07T04:00:00.0,181150
2.311448e7,76.8399,76.25,77.11,77.875,75.961,2021-07-08T04:00:00.0,183561
1.5441108e7,78.3238,77.41,78.74,78.9499,76.73,2021-07-09T04:00:00.0,123399
1.2584295e7,79.0381,78.75,79.56,79.73,77.71,2021-07-12T04:00:00.0,110293
1.4263435e7,78.6179,79.28,78.45,79.5,78.1,2021-07-13T04:00:00.0,116688
1.5952277e7,79.1003,79.35,78.49,80.76,78.32,2021-07-14T04:00:00.0,116691
1.6616848e7,77.1245,78.34,76.92,78.4625,76.34,2021-07-15T04:00:00.0,125955
1.9132117e7,75.637,77.155,75.01,77.605,74.84,2021-07-16T04:00:00.0,138001
2.3408873e7,74.0649,73.84,74.58,74.68,73.2,2021-07-19T04:00:00.0,196692
1.4855755e7,75.2469,74.66,75.39,75.92,73.77,2021-07-20T04:00:00.0,127053
1.5945835e7,76.657,75.345,77.19,77.24,75.34,2021-07-21T04:00:00.0,128796
1.9042218e7,75.2894,76.23,75.53,76.25,74.46,2021-07-22T04:00:00.0,149557
1.1145102e7,75.5668,75.925,75.94,76.04,74.895,2021-07-23T04:00:00.0,92272
1.2023894e7,76.3113,75.81,76.3,77.48,75.51,2021-07-26T04:00:00.0,100641
2.3940464e7,73.5686,74.79,74.22,74.79,72.51,2021-07-27T04:00:00.0,185444
1.4333299e7,75.3789,74.55,75.55,76.01,74.38,2021-07-28T04:00:00.0,128239
1.4529403e7,76.7318,76.08,77.08,77.12,75.95,2021-07-29T04:00:00.0,122066
1.2528854e7,77.3356,76.13,77.58,78.115,76.0602,2021-07-30T04:00:00.0,98338
